timestamp,frame_number,bicycle,car,motorcycle,bus,truck,total_vehicles,density_level,rolling_avg_5,hour_of_day,day_of_week,events
2026-04-14T10:42:23.754187,1290,0,2,0,0,0,2,low,2.4,10,Tuesday,QUIET_PERIOD
2026-04-14T10:42:24.335728,1320,0,4,0,0,0,4,medium,2.8,10,Tuesday,
2026-04-14T10:42:25.195116,1350,0,5,0,0,0,5,medium,3.4,10,Tuesday,
2026-04-14T10:42:25.766957,1380,0,4,0,0,1,5,medium,3.8,10,Tuesday,
2026-04-14T10:42:26.396865,1410,0,6,0,0,0,6,medium,4.4,10,Tuesday,
2026-04-14T10:42:27.049409,1440,0,8,0,0,0,8,medium,5.6,10,Tuesday,SESSION_PEAK
2026-04-14T10:42:27.654917,1470,0,10,0,0,0,10,medium,6.8,10,Tuesday,SESSION_PEAK
2026-04-14T10:42:30.373419,1500,0,10,0,1,0,11,high,8.0,10,Tuesday,TRAFFIC_JAM|SESSION_PEAK
2026-04-14T10:42:31.043662,1530,0,11,0,0,0,11,high,9.2,10,Tuesday,TRAFFIC_JAM
2026-04-14T10:42:31.671233,1560,0,13,0,1,0,14,high,10.8,10,Tuesday,TRAFFIC_JAM|SESSION_PEAK
2026-04-14T10:42:32.284995,1590,0,11,0,1,0,12,high,11.6,10,Tuesday,TRAFFIC_JAM
2026-04-14T10:42:32.881001,1620,0,9,0,1,0,10,medium,11.6,10,Tuesday,TRAFFIC_JAM
2026-04-14T10:42:35.573653,1650,0,9,0,1,0,10,medium,11.4,10,Tuesday,TRAFFIC_JAM
2026-04-14T10:42:36.203317,1680,0,8,0,1,0,9,medium,11.0,10,Tuesday,TRAFFIC_JAM
2026-04-14T10:42:36.787455,1710,0,8,0,1,0,9,medium,10.0,10,Tuesday,TRAFFIC_JAM
2026-04-14T10:42:37.373116,1740,0,5,0,2,0,7,medium,9.0,10,Tuesday,
2026-04-14T10:42:38.001177,1770,0,7,0,1,0,8,medium,8.6,10,Tuesday,
2026-04-14T10:42:40.762583,1800,0,10,0,2,0,12,high,9.0,10,Tuesday,
2026-04-14T10:42:41.444978,1830,0,8,0,1,0,9,medium,9.0,10,Tuesday,TRAFFIC_JAM
2026-04-14T10:42:42.158769,1860,0,12,0,3,1,16,high,10.4,10,Tuesday,TRAFFIC_JAM|RUSH_HOUR_START|MIXED_TRAFFIC|SESSION_PEAK
2026-04-14T10:42:42.849388,1890,0,8,0,2,0,10,medium,11.0,10,Tuesday,TRAFFIC_JAM|RUSH_HOUR_END
2026-04-14T10:42:43.557531,1920,0,9,0,2,0,11,high,11.6,10,Tuesday,TRAFFIC_JAM
2026-04-14T10:42:45.911238,1950,0,8,0,3,0,11,high,11.4,10,Tuesday,TRAFFIC_JAM
2026-04-14T10:42:46.617157,1980,0,7,0,3,1,11,high,11.8,10,Tuesday,TRAFFIC_JAM|HEAVY_VEHICLE_PEAK|MIXED_TRAFFIC
2026-04-14T10:42:47.253331,2010,0,8,0,2,0,10,medium,10.6,10,Tuesday,TRAFFIC_JAM
2026-04-14T10:42:47.958968,2040,0,8,0,2,0,10,medium,10.6,10,Tuesday,TRAFFIC_JAM
2026-04-14T10:42:48.591232,2070,0,8,0,2,0,10,medium,10.4,10,Tuesday,TRAFFIC_JAM
2026-04-14T10:42:51.117244,2100,0,7,0,1,0,8,medium,9.8,10,Tuesday,TRAFFIC_JAM
2026-04-14T10:42:51.751119,2130,0,8,0,1,0,9,medium,9.4,10,Tuesday,TRAFFIC_JAM
2026-04-14T10:42:52.419200,2160,0,10,0,1,0,11,high,9.6,10,Tuesday,TRAFFIC_JAM
2026-04-14T10:42:53.057573,2190,0,7,0,1,0,8,medium,9.2,10,Tuesday,TRAFFIC_JAM
2026-04-14T10:42:53.717432,2220,0,6,0,1,0,7,medium,8.6,10,Tuesday,
2026-04-14T10:42:56.309464,2250,0,5,0,1,0,6,medium,8.2,10,Tuesday,
2026-04-14T10:42:56.939336,2280,0,6,0,1,0,7,medium,7.8,10,Tuesday,
2026-04-14T10:42:57.576431,2310,0,6,0,1,0,7,medium,7.0,10,Tuesday,
2026-04-14T10:42:58.261293,2340,0,5,0,1,0,6,medium,6.6,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:42:58.923286,2370,0,4,0,1,0,5,medium,6.2,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:43:02.161424,2400,0,5,0,1,0,6,medium,6.2,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:43:02.809532,2430,0,5,0,1,0,6,medium,6.0,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:43:03.451343,2460,0,3,0,1,0,4,medium,5.4,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:43:04.057433,2490,0,5,0,1,0,6,medium,5.4,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:43:04.713101,2520,0,3,0,0,0,3,medium,5.0,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:43:06.894475,2550,0,5,0,0,0,5,medium,4.8,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:43:07.543513,2580,0,2,0,0,0,2,low,4.0,10,Tuesday,QUIET_PERIOD
2026-04-14T10:43:08.117647,2610,0,3,0,0,0,3,medium,3.8,10,Tuesday,
2026-04-14T10:43:08.759282,2640,0,4,0,0,0,4,medium,3.4,10,Tuesday,
2026-04-14T10:43:09.419708,2670,0,3,0,0,0,3,medium,3.4,10,Tuesday,
2026-04-14T10:43:11.997442,2700,0,3,0,0,0,3,medium,3.0,10,Tuesday,
2026-04-14T10:43:12.617647,2730,0,2,0,0,0,2,low,3.0,10,Tuesday,QUIET_PERIOD
2026-04-14T10:43:13.235574,2760,0,4,0,0,0,4,medium,3.2,10,Tuesday,
2026-04-14T10:43:13.881645,2790,0,4,0,0,1,5,medium,3.4,10,Tuesday,
2026-04-14T10:43:14.537637,2820,0,4,0,0,0,4,medium,3.6,10,Tuesday,
2026-04-14T10:43:17.022673,2850,0,4,0,0,0,4,medium,3.8,10,Tuesday,
2026-04-14T10:43:17.631308,2880,0,2,0,0,0,2,low,3.8,10,Tuesday,QUIET_PERIOD
2026-04-14T10:43:18.299474,2910,0,2,0,0,0,2,low,3.4,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:43:18.947589,2940,0,2,0,0,0,2,low,2.8,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:43:19.643040,2970,0,2,0,0,0,2,low,2.4,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:43:22.237468,3000,0,1,0,0,0,1,low,1.8,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:43:22.859649,3030,0,1,0,0,0,1,low,1.6,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:43:23.533379,3060,0,1,0,0,0,1,low,1.4,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:43:24.225547,3090,0,2,0,0,0,2,low,1.4,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:43:24.937634,3120,0,2,0,0,0,2,low,1.4,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:43:27.451573,3150,0,3,0,0,0,3,medium,1.8,10,Tuesday,
2026-04-14T10:43:28.087366,3180,0,5,0,0,0,5,medium,2.6,10,Tuesday,
2026-04-14T10:43:28.735881,3210,0,3,0,0,0,3,medium,3.0,10,Tuesday,
2026-04-14T10:43:29.372136,3240,0,4,0,0,0,4,medium,3.4,10,Tuesday,
2026-04-14T10:43:30.063834,3270,0,4,0,0,0,4,medium,3.8,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:43:32.591523,3300,0,2,0,0,0,2,low,3.6,10,Tuesday,QUIET_PERIOD
2026-04-14T10:43:33.304486,3330,0,1,0,0,0,1,low,2.8,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:43:34.009476,3360,0,2,0,0,0,2,low,2.6,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:43:34.757431,3390,0,3,0,0,0,3,medium,2.4,10,Tuesday,
2026-04-14T10:43:35.435002,3420,0,2,0,0,0,2,low,2.0,10,Tuesday,QUIET_PERIOD
2026-04-14T10:43:38.527702,3450,0,1,0,0,0,1,low,1.8,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:43:39.555500,3480,0,2,0,0,0,2,low,2.0,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:43:41.036922,3510,0,2,0,0,0,2,low,2.0,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:43:42.648054,3540,0,2,0,0,0,2,low,1.8,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:43:43.814340,3570,0,3,0,0,0,3,medium,2.0,10,Tuesday,
2026-04-14T10:43:45.749001,3600,0,6,0,0,0,6,medium,3.0,10,Tuesday,
2026-04-14T10:43:47.145491,3630,0,5,0,0,0,5,medium,3.6,10,Tuesday,
2026-04-14T10:43:48.481086,3660,0,3,0,0,0,3,medium,3.8,10,Tuesday,
2026-04-14T10:43:49.634999,3690,0,3,0,0,0,3,medium,4.0,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:43:50.770593,3720,0,3,0,0,0,3,medium,4.0,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:43:52.546925,3750,0,2,0,0,0,2,low,3.2,10,Tuesday,QUIET_PERIOD
2026-04-14T10:43:53.894642,3780,0,2,0,0,0,2,low,2.6,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:43:55.283634,3810,0,2,0,1,0,3,medium,2.6,10,Tuesday,HEAVY_VEHICLE_PEAK
2026-04-14T10:43:56.948208,3840,0,3,0,1,0,4,medium,2.8,10,Tuesday,
2026-04-14T10:43:58.191201,3870,0,3,0,0,0,3,medium,2.8,10,Tuesday,
2026-04-14T10:43:59.396137,3900,0,4,0,1,1,6,medium,3.6,10,Tuesday,HEAVY_VEHICLE_PEAK|MIXED_TRAFFIC
2026-04-14T10:44:00.596370,3930,0,4,0,1,1,6,medium,4.4,10,Tuesday,HEAVY_VEHICLE_PEAK|SUSTAINED_FLOW|MIXED_TRAFFIC
2026-04-14T10:44:02.094341,3960,0,7,0,0,1,8,medium,5.4,10,Tuesday,
2026-04-14T10:44:03.458140,3990,0,6,0,0,0,6,medium,5.8,10,Tuesday,
2026-04-14T10:44:04.854478,4020,0,8,0,0,0,8,medium,6.8,10,Tuesday,
2026-04-14T10:44:06.691515,4050,0,8,0,0,0,8,medium,7.2,10,Tuesday,
2026-04-14T10:44:07.664280,4080,0,4,0,0,0,4,medium,6.8,10,Tuesday,
2026-04-14T10:44:08.545198,4110,0,4,0,0,1,5,medium,6.2,10,Tuesday,
2026-04-14T10:44:09.671082,4140,0,4,0,0,0,4,medium,5.8,10,Tuesday,
2026-04-14T10:44:10.648022,4170,0,4,0,0,0,4,medium,5.0,10,Tuesday,
2026-04-14T10:44:12.420211,4200,0,2,0,0,0,2,low,3.8,10,Tuesday,QUIET_PERIOD
2026-04-14T10:44:13.618143,4230,0,2,0,0,0,2,low,3.4,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:44:14.895715,4260,0,2,0,0,0,2,low,2.8,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:44:16.067833,4290,0,2,0,0,0,2,low,2.4,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:44:17.429973,4320,0,2,0,0,0,2,low,2.0,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:44:19.112961,4350,0,2,0,0,0,2,low,2.0,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:44:20.045445,4380,0,4,0,0,0,4,medium,2.4,10,Tuesday,
2026-04-14T10:44:20.991785,4410,0,4,0,0,0,4,medium,2.8,10,Tuesday,
2026-04-14T10:44:22.204692,4440,0,4,0,0,0,4,medium,3.2,10,Tuesday,
2026-04-14T10:44:23.113191,4470,0,4,0,0,0,4,medium,3.6,10,Tuesday,
2026-04-14T10:44:24.947114,4500,0,3,0,0,0,3,medium,3.8,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:26.423843,4530,0,3,0,0,0,3,medium,3.6,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:27.943497,4560,0,3,0,0,0,3,medium,3.4,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:29.128446,4590,0,3,0,0,0,3,medium,3.2,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:30.238597,4620,0,3,0,0,0,3,medium,3.0,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:31.868562,4650,0,3,0,0,0,3,medium,3.0,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:32.974889,4680,0,3,0,0,0,3,medium,3.0,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:34.096252,4710,0,3,0,0,0,3,medium,3.0,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:34.931147,4740,0,3,0,0,0,3,medium,3.0,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:35.734306,4770,0,5,0,0,0,5,medium,3.4,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:37.020876,4800,0,5,0,0,0,5,medium,3.8,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:37.836606,4830,0,4,0,0,0,4,medium,4.0,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:38.670027,4860,0,3,0,0,0,3,medium,4.0,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:39.874452,4890,0,3,0,0,0,3,medium,4.0,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:40.949339,4920,0,4,0,0,0,4,medium,3.8,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:42.380117,4950,0,4,0,0,0,4,medium,3.6,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:43.560621,4980,0,5,0,0,0,5,medium,3.8,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:44.523056,5010,0,5,0,0,0,5,medium,4.2,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:45.394011,5040,0,4,0,0,0,4,medium,4.4,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:46.492995,5070,0,4,0,0,0,4,medium,4.4,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:47.998616,5100,0,4,0,0,0,4,medium,4.4,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:48.843732,5130,0,4,0,0,0,4,medium,4.2,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:49.728676,5160,0,4,0,0,0,4,medium,4.0,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:50.442006,5190,0,5,0,0,0,5,medium,4.2,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:51.305583,5220,0,6,0,0,0,6,medium,4.6,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:52.450180,5250,0,5,0,0,0,5,medium,4.8,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:53.166840,5280,0,5,0,0,0,5,medium,5.0,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:54.058752,5310,0,5,0,0,0,5,medium,5.2,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:54.903018,5340,0,5,0,0,0,5,medium,5.2,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:55.757423,5370,0,3,0,0,0,3,medium,4.6,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:44:57.081566,5400,0,2,0,0,0,2,low,4.0,10,Tuesday,QUIET_PERIOD
2026-04-14T10:44:57.972352,5430,0,4,0,0,0,4,medium,3.8,10,Tuesday,
2026-04-14T10:44:58.660848,5460,0,6,0,0,0,6,medium,4.0,10,Tuesday,
2026-04-14T10:44:59.804052,5490,0,4,0,0,0,4,medium,3.8,10,Tuesday,
2026-04-14T10:45:00.685454,5520,0,3,0,0,0,3,medium,3.8,10,Tuesday,
2026-04-14T10:45:02.378642,5550,0,4,0,0,0,4,medium,4.2,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:45:03.543275,5580,0,5,0,0,0,5,medium,4.4,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:45:04.571010,5610,0,8,0,0,0,8,medium,4.8,10,Tuesday,
2026-04-14T10:45:05.589525,5640,0,6,0,0,0,6,medium,5.2,10,Tuesday,
2026-04-14T10:45:06.676372,5670,0,5,0,0,0,5,medium,5.6,10,Tuesday,
2026-04-14T10:45:10.038336,5700,0,8,0,0,0,8,medium,6.4,10,Tuesday,
2026-04-14T10:45:11.645800,5730,0,8,0,0,0,8,medium,7.0,10,Tuesday,
2026-04-14T10:45:12.642370,5760,0,9,0,0,0,9,medium,7.2,10,Tuesday,TRAFFIC_JAM
2026-04-14T10:45:13.786618,5790,0,7,0,0,0,7,medium,7.4,10,Tuesday,
2026-04-14T10:45:15.034713,5820,0,6,0,0,0,6,medium,7.6,10,Tuesday,
2026-04-14T10:45:16.772259,5850,0,7,0,0,0,7,medium,7.4,10,Tuesday,
2026-04-14T10:45:18.241934,5880,0,8,0,0,0,8,medium,7.4,10,Tuesday,
2026-04-14T10:45:19.207192,5910,0,5,0,0,1,6,medium,6.8,10,Tuesday,
2026-04-14T10:45:20.443983,5940,0,5,0,1,1,7,medium,6.8,10,Tuesday,MIXED_TRAFFIC
2026-04-14T10:45:21.565046,5970,0,9,0,0,0,9,medium,7.4,10,Tuesday,
2026-04-14T10:45:22.742127,6000,0,7,0,0,0,7,medium,7.4,10,Tuesday,
2026-04-14T10:45:23.556481,6030,0,6,0,0,0,6,medium,7.0,10,Tuesday,
2026-04-14T10:45:24.498963,6060,0,7,0,0,0,7,medium,7.2,10,Tuesday,
2026-04-14T10:45:25.382970,6090,0,4,0,0,1,5,medium,6.8,10,Tuesday,
2026-04-14T10:45:26.259333,6120,0,3,0,0,0,3,medium,5.6,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:45:27.263742,6150,0,3,0,0,0,3,medium,4.8,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:45:28.060816,6180,0,4,0,0,0,4,medium,4.4,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:45:28.911193,6210,0,3,0,0,0,3,medium,3.6,10,Tuesday,SUSTAINED_FLOW
2026-04-14T10:45:29.982958,6240,0,2,0,0,0,2,low,3.0,10,Tuesday,QUIET_PERIOD
2026-04-14T10:45:31.014632,6270,0,2,0,0,0,2,low,2.8,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:45:32.386848,6300,0,2,0,0,0,2,low,2.6,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:45:33.386929,6330,0,1,0,0,0,1,low,2.0,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:45:34.663607,6360,0,3,0,0,0,3,medium,2.0,10,Tuesday,
2026-04-14T10:45:35.675941,6390,0,1,0,0,0,1,low,1.8,10,Tuesday,QUIET_PERIOD
2026-04-14T10:45:36.684123,6420,0,1,0,0,0,1,low,1.6,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:45:37.866865,6450,0,2,0,0,0,2,low,1.6,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:45:38.856747,6480,0,2,0,0,0,2,low,1.8,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:45:39.911089,6510,0,1,0,0,0,1,low,1.4,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:45:40.855280,6540,0,2,0,0,0,2,low,1.6,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:45:42.163086,6570,0,3,0,0,0,3,medium,2.0,10,Tuesday,
2026-04-14T10:45:43.555530,6600,0,3,0,0,0,3,medium,2.2,10,Tuesday,
2026-04-14T10:45:44.513176,6630,0,3,0,0,0,3,medium,2.4,10,Tuesday,
2026-04-14T10:45:45.391788,6660,0,2,0,0,0,2,low,2.6,10,Tuesday,QUIET_PERIOD
2026-04-14T10:45:46.138529,6690,0,2,0,0,0,2,low,2.6,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:45:47.008349,6720,0,1,0,0,0,1,low,2.2,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:45:48.333268,6750,0,4,0,0,0,4,medium,2.4,10,Tuesday,
2026-04-14T10:45:49.337237,6780,0,3,0,0,0,3,medium,2.4,10,Tuesday,
2026-04-14T10:45:50.701512,6810,0,4,0,0,0,4,medium,2.8,10,Tuesday,
2026-04-14T10:45:51.951964,6840,0,2,0,0,0,2,low,2.8,10,Tuesday,QUIET_PERIOD
2026-04-14T10:45:53.221499,6870,0,2,0,0,0,2,low,3.0,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:45:54.643519,6900,0,2,0,0,0,2,low,2.6,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:45:55.630679,6930,0,2,0,0,0,2,low,2.4,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:45:56.895124,6960,0,2,0,0,0,2,low,2.0,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:45:57.844447,6990,0,2,0,0,0,2,low,2.0,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:45:58.849362,7020,0,2,0,0,0,2,low,2.0,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:46:00.810754,7050,0,2,0,0,0,2,low,2.0,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:46:02.384061,7080,0,2,0,0,0,2,low,2.0,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:46:03.507073,7110,0,2,0,0,0,2,low,2.0,10,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T10:46:04.674990,7140,0,4,0,0,0,4,medium,2.4,10,Tuesday,
2026-04-14T10:46:05.619347,7170,0,3,0,0,0,3,medium,2.6,10,Tuesday,
2026-04-14T10:46:06.644540,7200,0,3,0,0,0,3,medium,2.8,10,Tuesday,
2026-04-14T10:46:07.248628,7230,0,4,0,0,0,4,medium,3.2,10,Tuesday,
2026-04-14T10:46:08.577986,7260,0,9,0,0,0,9,medium,4.6,10,Tuesday,
2026-04-14T10:46:09.231477,7290,0,7,0,0,0,7,medium,5.2,10,Tuesday,
2026-04-14T10:46:10.119520,7320,0,6,0,0,0,6,medium,5.8,10,Tuesday,
2026-04-14T10:46:11.360315,7350,0,5,0,0,0,5,medium,6.2,10,Tuesday,
2026-04-14T10:46:12.917040,7380,0,6,0,0,0,6,medium,6.6,10,Tuesday,
2026-04-14T10:46:13.834881,7410,0,3,0,0,0,3,medium,5.4,10,Tuesday,SUSTAINED_FLOW
2026-04-14T11:04:18.627801,30,0,5,0,0,1,6,medium,6.0,11,Tuesday,RUSH_HOUR_START|SESSION_PEAK
2026-04-14T11:04:19.340767,60,0,3,0,0,1,4,medium,5.0,11,Tuesday,
2026-04-14T11:04:20.174793,90,0,4,0,0,1,5,medium,5.0,11,Tuesday,
2026-04-14T11:04:21.110072,120,0,7,0,0,0,7,medium,5.5,11,Tuesday,SESSION_PEAK
2026-04-14T11:04:22.144056,150,0,1,0,0,0,1,low,4.6,11,Tuesday,QUIET_PERIOD|RUSH_HOUR_END
2026-04-14T11:04:22.868831,180,0,4,0,0,0,4,medium,4.2,11,Tuesday,
2026-04-14T11:04:23.499755,210,0,3,0,0,0,3,medium,4.0,11,Tuesday,
2026-04-14T11:04:24.157397,240,0,6,0,0,0,6,medium,4.2,11,Tuesday,
2026-04-14T11:04:24.804611,270,0,4,0,0,0,4,medium,3.6,11,Tuesday,
2026-04-14T11:04:31.247923,300,0,7,0,0,0,7,medium,4.8,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:04:31.901059,330,0,6,0,0,1,7,medium,5.4,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:04:32.501873,360,0,5,0,0,0,5,medium,5.8,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:04:33.100828,390,0,6,0,0,0,6,medium,5.8,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:04:33.716920,420,0,5,0,0,0,5,medium,6.0,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:04:34.566227,450,0,6,0,0,0,6,medium,5.8,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:04:35.264072,480,0,6,0,0,0,6,medium,5.6,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:04:35.842957,510,0,5,0,0,0,5,medium,5.6,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:04:36.503512,540,0,5,0,0,0,5,medium,5.4,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:04:37.202322,570,0,4,0,0,0,4,medium,5.2,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:04:39.177291,600,0,4,0,0,0,4,medium,4.8,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:04:39.770792,630,0,3,0,0,0,3,medium,4.2,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:04:40.415281,660,0,2,0,0,0,2,low,3.6,11,Tuesday,QUIET_PERIOD
2026-04-14T11:04:41.026035,690,0,2,0,0,0,2,low,3.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:04:41.635683,720,0,1,0,0,0,1,low,2.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:04:42.459512,750,0,1,0,0,0,1,low,1.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:04:43.087812,780,0,0,0,0,0,0,low,1.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:04:43.806265,810,0,0,0,0,0,0,low,0.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:04:44.408214,840,0,0,0,0,0,0,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:04:45.074380,870,0,0,0,0,0,0,low,0.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:04:46.057558,900,0,1,0,0,0,1,low,0.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:04:46.727131,930,0,1,0,0,0,1,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:04:47.426931,960,0,2,0,0,0,2,low,0.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:04:48.103604,990,0,3,0,0,0,3,medium,1.4,11,Tuesday,
2026-04-14T11:04:48.805961,1020,0,4,0,0,0,4,medium,2.2,11,Tuesday,
2026-04-14T11:04:49.653019,1050,0,6,0,0,0,6,medium,3.2,11,Tuesday,
2026-04-14T11:04:50.314972,1080,0,5,0,0,0,5,medium,4.0,11,Tuesday,
2026-04-14T11:04:50.947052,1110,0,2,0,0,0,2,low,4.0,11,Tuesday,QUIET_PERIOD
2026-04-14T11:04:51.589496,1140,0,3,0,0,0,3,medium,4.0,11,Tuesday,
2026-04-14T11:04:52.191453,1170,0,2,0,0,0,2,low,3.6,11,Tuesday,QUIET_PERIOD
2026-04-14T11:04:53.875571,1200,0,2,0,0,0,2,low,2.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:04:54.827496,1230,0,1,0,0,0,1,low,2.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:04:55.639880,1260,0,1,0,0,0,1,low,1.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
